Response ID,"Set Number:מבין החלופות הבאות לשעונים חכמים, איזה שעון היית קונה?","Card Number:מבין החלופות הבאות לשעונים חכמים, איזה שעון היית קונה?","זמן סוללה:מבין החלופות הבאות לשעונים חכמים, איזה שעון היית קונה?","GPS:מבין החלופות הבאות לשעונים חכמים, איזה שעון היית קונה?","eSim:מבין החלופות הבאות לשעונים חכמים, איזה שעון היית קונה?","עמידות:מבין החלופות הבאות לשעונים חכמים, איזה שעון היית קונה?","Score:מבין החלופות הבאות לשעונים חכמים, איזה שעון היית קונה?"
36,2,2,48 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
36,2,3,48 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
36,3,1,24 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
36,3,2,7 ימים,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
36,3,3,24 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
36,4,1,48 שעות,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
36,4,2,14 ימים,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
36,4,3,7 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
38,1,1,48 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
38,1,2,24 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
38,1,3,7 ימים,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
38,2,1,7 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
38,2,2,14 ימים,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
38,2,3,14 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
38,3,1,48 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
38,3,2,48 שעות,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
38,3,3,14 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
38,4,1,7 ימים,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
38,4,2,24 שעות,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
38,4,3,24 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
39,1,1,7 ימים,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
39,1,2,48 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
39,1,3,24 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
39,2,1,14 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
39,2,2,7 ימים,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
39,2,3,24 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
39,3,1,48 שעות,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
39,3,2,48 שעות,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
39,3,3,14 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
39,4,1,14 ימים,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
39,4,2,24 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
39,4,3,24 שעות,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
40,1,1,14 ימים,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
40,1,2,24 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
40,1,3,7 ימים,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
40,2,1,7 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
40,2,2,48 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
40,2,3,48 שעות,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
40,3,1,14 ימים,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
40,3,2,14 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
40,3,3,24 שעות,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
40,4,1,48 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
40,4,2,7 ימים,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
40,4,3,24 שעות,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
41,1,1,7 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
41,1,2,14 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
41,1,3,48 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
41,2,1,24 שעות,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
41,2,2,7 ימים,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
41,2,3,14 ימים,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
41,3,1,24 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
41,3,2,24 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
41,3,3,14 ימים,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
41,4,1,48 שעות,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
41,4,2,48 שעות,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
41,4,3,7 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
42,1,1,7 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
42,1,2,14 ימים,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
42,1,3,48 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
42,2,1,48 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
42,2,2,14 ימים,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
42,2,3,24 שעות,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
42,3,1,7 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
42,3,2,24 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
42,3,3,7 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
42,4,1,48 שעות,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
42,4,2,14 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
42,4,3,24 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
43,1,1,48 שעות,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
43,1,2,7 ימים,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
43,1,3,24 שעות,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
43,2,1,14 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
43,2,2,14 ימים,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
43,2,3,7 ימים,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
43,3,1,48 שעות,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
43,3,2,48 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
43,3,3,7 ימים,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
43,4,1,24 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
43,4,2,14 ימים,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
43,4,3,24 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
44,1,1,14 ימים,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
44,1,2,7 ימים,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
44,1,3,24 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
44,2,1,24 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
44,2,2,48 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
44,2,3,48 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
44,3,1,14 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
44,3,2,14 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
44,3,3,7 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
44,4,1,7 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
44,4,2,24 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
44,4,3,48 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
45,1,1,7 ימים,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
45,1,2,48 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
45,1,3,24 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
45,2,1,24 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
45,2,2,48 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
45,2,3,7 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
45,3,1,14 ימים,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
45,3,2,7 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
45,3,3,48 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
45,4,1,14 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
45,4,2,24 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
45,4,3,14 ימים,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
46,1,1,24 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
46,1,2,7 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
46,1,3,48 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
46,2,1,14 ימים,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
46,2,2,48 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
46,2,3,24 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
46,3,1,7 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
46,3,2,7 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
46,3,3,24 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
46,4,1,48 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
46,4,2,48 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
46,4,3,24 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
47,1,1,24 שעות,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
47,1,2,7 ימים,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
47,1,3,14 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
47,2,1,48 שעות,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
47,2,2,14 ימים,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
47,2,3,24 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
47,3,1,7 ימים,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
47,3,2,7 ימים,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
47,3,3,48 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
47,4,1,48 שעות,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
47,4,2,14 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
47,4,3,24 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
48,1,1,24 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
48,1,2,14 ימים,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
48,1,3,48 שעות,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
48,2,1,7 ימים,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
48,2,2,14 ימים,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
48,2,3,24 שעות,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
48,3,1,48 שעות,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
48,3,2,48 שעות,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
48,3,3,7 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
48,4,1,7 ימים,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
48,4,2,24 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
48,4,3,14 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
49,1,1,14 ימים,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
49,1,2,24 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
49,1,3,7 ימים,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
49,2,1,48 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
49,2,2,7 ימים,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
49,2,3,24 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
49,3,1,14 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
49,3,2,14 ימים,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
49,3,3,48 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
49,4,1,48 שעות,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
49,4,2,24 שעות,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
49,4,3,7 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
51,1,1,14 ימים,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
51,1,2,48 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
51,1,3,7 ימים,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
51,2,1,24 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
51,2,2,24 שעות,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
51,2,3,14 ימים,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
51,3,1,48 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
51,3,2,7 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
51,3,3,7 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
51,4,1,14 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
51,4,2,24 שעות,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
51,4,3,24 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
52,1,1,24 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
52,1,2,14 ימים,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
52,1,3,7 ימים,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
52,2,1,7 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
52,2,2,48 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
52,2,3,48 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
52,3,1,24 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
52,3,2,24 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
52,3,3,48 שעות,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
52,4,1,14 ימים,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
52,4,2,14 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
52,4,3,14 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
53,1,1,14 ימים,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
53,1,2,24 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
53,1,3,48 שעות,עם GPS בדיוק בינוני,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
53,2,1,48 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
53,2,2,7 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,100
53,2,3,24 שעות,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
53,3,1,7 ימים,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
53,3,2,14 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
53,3,3,14 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
53,4,1,24 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
53,4,2,48 שעות,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
53,4,3,48 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
54,1,1,7 ימים,ללא GPS,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
54,1,2,48 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
54,1,3,24 שעות,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
54,2,1,14 ימים,עם GPS בדיוק גבוה,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
54,2,2,14 ימים,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,0
54,2,3,24 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
54,3,1,7 ימים,עם GPS בדיוק בינוני,ניתן לבצע שיחות ללא טלפון,עמידות לחול ומים,100
54,3,2,48 שעות,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
54,3,3,7 ימים,עם GPS בדיוק גבוה,ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
54,4,1,48 שעות,ללא GPS,לא ניתן לבצע שיחות ללא טלפון,עמידות בתקן צבאי מחמיר לחול ומים עד 100 מטר,0
