FUND_ID,FUND_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,TARGET_POPULATION,SPECIALIZATION,SUB_SPECIALIZATION,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
"7228","קופת התגמולים לעובדי האוניברסיטה העברית בירושלים בע""מ עד 50","תגמולים ואישית לפיצויים","אחר","חברת הגמל לעובדי האוניברסיטה העברית בע""מ","202201","11/30/2015 12:00:00 AM","עובדי מפעל/גוף מסויים","מדרגות","עד 50","6.35","1.14","-3.91","1.3","1910.70","0.39","","-1.65","-1.65","30.20","44.56","9.20","7.65","5.43","2.64","1.42","67.40","1019.60","937.98","745.33","510960586","11/27/2022 12:00:00 AM"
"7228","קופת התגמולים לעובדי האוניברסיטה העברית בירושלים בע""מ עד 50","תגמולים ואישית לפיצויים","אחר","חברת הגמל לעובדי האוניברסיטה העברית בע""מ","202202","11/30/2015 12:00:00 AM","עובדי מפעל/גוף מסויים","מדרגות","עד 50","2.55","1.08","-0.98","0.49","1914.12","0.39","","0.19","-1.46","28.80","44.07","8.80","7.58","5.44","2.76","1.41","66.60","962","873.19","661.74","510960586","11/27/2022 12:00:00 AM"
"7228","קופת התגמולים לעובדי האוניברסיטה העברית בירושלים בע""מ עד 50","תגמולים ואישית לפיצויים","אחר","חברת הגמל לעובדי האוניברסיטה העברית בע""מ","202203","11/30/2015 12:00:00 AM","עובדי מפעל/גוף מסויים","מדרגות","עד 50","5.44","1.6","-4.3","-0.46","1914.52","0.39","","0.11","-1.35","28.62","43.76","8.75","7.53","5.44","2.76","1.39","65.70","1002.78","885.95","692.78","510960586","11/27/2022 12:00:00 AM"
"7228","קופת התגמולים לעובדי האוניברסיטה העברית בירושלים בע""מ עד 50","תגמולים ואישית לפיצויים","אחר","חברת הגמל לעובדי האוניברסיטה העברית בע""מ","202204","11/30/2015 12:00:00 AM","עובדי מפעל/גוף מסויים","מדרגות","עד 50","5.86","1.71","2.23","6.38","1926.28","0.39","","0.32","-1.04","27.40","43.14","8.41","7.44","5.44","3","1.38","64.40","1031.52","931.40","692.83","510960586","11/27/2022 12:00:00 AM"
"7228","קופת התגמולים לעובדי האוניברסיטה העברית בירושלים בע""מ עד 50","תגמולים ואישית לפיצויים","אחר","חברת הגמל לעובדי האוניברסיטה העברית בע""מ","202205","11/30/2015 12:00:00 AM","עובדי מפעל/גוף מסויים","מדרגות","עד 50","4.26","6.98","-0.29","-3.01","1896.76","0.39","","-1.34","-2.37","26.77","39.32","8.23","6.86","5.50","3","1.23","63.40","991.12","917.83","695.97","510960586","11/27/2022 12:00:00 AM"
"7228","קופת התגמולים לעובדי האוניברסיטה העברית בירושלים בע""מ עד 50","תגמולים ואישית לפיצויים","אחר","חברת הגמל לעובדי האוניברסיטה העברית בע""מ","202206","11/30/2015 12:00:00 AM","עובדי מפעל/גוף מסויים","מדרגות","עד 50","2.18","3.54","-4.14","-5.5","1860.39","0.39","","-1.59","-3.92","23.01","37.98","7.15","6.65","5.56","3","1.11","62.70","956.65","906.34","683.25","510960586","11/27/2022 12:00:00 AM"
"7228","קופת התגמולים לעובדי האוניברסיטה העברית בירושלים בע""מ עד 50","תגמולים ואישית לפיצויים","אחר","חברת הגמל לעובדי האוניברסיטה העברית בע""מ","202207","11/30/2015 12:00:00 AM","עובדי מפעל/גוף מסויים","מדרגות","עד 50","5.25","3.16","-0.11","1.98","1904.78","0.39","","2.32","-1.69","25.50","39.72","7.87","6.92","5.61","3","1.20","64.30","931.24","865.50","718.53","510960586","11/27/2022 12:00:00 AM"
"7228","קופת התגמולים לעובדי האוניברסיטה העברית בירושלים בע""מ עד 50","תגמולים ואישית לפיצויים","אחר","חברת הגמל לעובדי האוניברסיטה העברית בע""מ","202208","11/30/2015 12:00:00 AM","עובדי מפעל/גוף מסויים","מדרגות","עד 50","4.47","2.95","5.28","6.8","1897.67","0.39","","-0.69","-2.37","24.44","38.31","7.56","6.70","5.64","3.12","1.12","62.90","1003.78","926.06","705.99","510960586","11/27/2022 12:00:00 AM"
"7228","קופת התגמולים לעובדי האוניברסיטה העברית בירושלים בע""מ עד 50","תגמולים ואישית לפיצויים","אחר","חברת הגמל לעובדי האוניברסיטה העברית בע""מ","202209","11/30/2015 12:00:00 AM","עובדי מפעל/גוף מסויים","מדרגות","עד 50","7.11","7.47","4.04","3.68","1845.20","0.39","","-2.92","-5.22","19.56","33.57","6.14","5.96","5.85","3","0.86","61.60","974.83","937.51","672.88","510960586","11/27/2022 12:00:00 AM"
"7228","קופת התגמולים לעובדי האוניברסיטה העברית בירושלים בע""מ עד 50","תגמולים ואישית לפיצויים","אחר","חברת הגמל לעובדי האוניברסיטה העברית בע""מ","202210","11/30/2015 12:00:00 AM","עובדי מפעל/גוף מסויים","מדרגות","עד 50","3.39","1.43","0.91","2.87","1934.17","0.39","","4.70","-0.76","23.89","38.57","7.40","6.74","6.14","3.36","1.02","64","1026.19","984.68","734.06","510960586","11/27/2022 12:00:00 AM"
"7229","קופת התגמולים לעובדי האוניברסיטה העברית בירושלים בע""מ 60 ומעלה","תגמולים ואישית לפיצויים","אחר","חברת הגמל לעובדי האוניברסיטה העברית בע""מ","202201","11/30/2015 12:00:00 AM","עובדי מפעל/גוף מסויים","מדרגות","60 ומעלה","0.13","0.95","-0.03","-0.85","158.43","0.39","","-1.59","-1.59","14.09","19.78","4.49","3.68","3.21","0.36","1.08","91","41.78","41.79","33.30","510960586","11/27/2022 12:00:00 AM"
"7229","קופת התגמולים לעובדי האוניברסיטה העברית בירושלים בע""מ 60 ומעלה","תגמולים ואישית לפיצויים","אחר","חברת הגמל לעובדי האוניברסיטה העברית בע""מ","202202","11/30/2015 12:00:00 AM","עובדי מפעל/גוף מסויים","מדרגות","60 ומעלה","0.6","0.54","-0.73","-0.67","156.60","0.39","","-0.70","-2.28","12.47","18.76","3.99","3.50","3.24","0.36","0.98","90.70","44.40","43.37","30.97","510960586","11/27/2022 12:00:00 AM"
"7229","קופת התגמולים לעובדי האוניברסיטה העברית בירושלים בע""מ 60 ומעלה","תגמולים ואישית לפיצויים","אחר","חברת הגמל לעובדי האוניברסיטה העברית בע""מ","202203","11/30/2015 12:00:00 AM","עובדי מפעל/גוף מסויים","מדרגות","60 ומעלה","1.02","0.01","2.5","3.51","160.19","0.39","","0.11","-2.17","11.96","18.60","3.84","3.47","3.24","0.36","0.97","91","47.78","46.23","35.64","510960586","11/27/2022 12:00:00 AM"
"7229","קופת התגמולים לעובדי האוניברסיטה העברית בירושלים בע""מ 60 ומעלה","תגמולים ואישית לפיצויים","אחר","חברת הגמל לעובדי האוניברסיטה העברית בע""מ","202204","11/30/2015 12:00:00 AM","עובדי מפעל/גוף מסויים","מדרגות","60 ומעלה","0.09","0.01","-0.61","-0.53","158.29","0.39","","-0.82","-2.97","10.39","16.84","3.35","3.16","3.27","0.36","0.85","90.20","50.90","44.24","38.63","510960586","11/27/2022 12:00:00 AM"
"7229","קופת התגמולים לעובדי האוניברסיטה העברית בירושלים בע""מ 60 ומעלה","תגמולים ואישית לפיצויים","אחר","חברת הגמל לעובדי האוניברסיטה העברית בע""מ","202205","11/30/2015 12:00:00 AM","עובדי מפעל/גוף מסויים","מדרגות","60 ומעלה","0.18","0.25","0.79","0.72","156.50","0.39","","-1.54","-4.47","8.73","14.23","2.83","2.70","3.36","0.36","0.63","90.10","49.43","44.06","31.21","510960586","11/27/2022 12:00:00 AM"
"7229","קופת התגמולים לעובדי האוניברסיטה העברית בירושלים בע""מ 60 ומעלה","תגמולים ואישית לפיצויים","אחר","חברת הגמל לעובדי האוניברסיטה העברית בע""מ","202206","11/30/2015 12:00:00 AM","עובדי מפעל/גוף מסויים","מדרגות","60 ומעלה","0.02","0.47","-0.28","-0.73","154","0.39","","-1.09","-5.51","6.68","13.42","2.18","2.55","3.40","0.12","0.52","89.50","48","43.39","30.42","510960586","11/27/2022 12:00:00 AM"
"7229","קופת התגמולים לעובדי האוניברסיטה העברית בירושלים בע""מ 60 ומעלה","תגמולים ואישית לפיצויים","אחר","חברת הגמל לעובדי האוניברסיטה העברית בע""מ","202207","11/30/2015 12:00:00 AM","עובדי מפעל/גוף מסויים","מדרגות","60 ומעלה","1","0.97","0.75","0.78","157.52","0.39","","1.82","-3.79","8.08","14.80","2.62","2.80","3.47","0.24","0.65","90.30","50.10","44.69","32.48","510960586","11/27/2022 12:00:00 AM"
"7229","קופת התגמולים לעובדי האוניברסיטה העברית בירושלים בע""מ 60 ומעלה","תגמולים ואישית לפיצויים","אחר","חברת הגמל לעובדי האוניברסיטה העברית בע""מ","202208","11/30/2015 12:00:00 AM","עובדי מפעל/גוף מסויים","מדרגות","60 ומעלה","0.2","0.15","-1.42","-1.37","154.32","0.39","","-1.13","-4.88","6.67","13.07","2.18","2.49","3.53","0.36","0.50","89.90","50.40","44.55","30.02","510960586","11/27/2022 12:00:00 AM"
"7229","קופת התגמולים לעובדי האוניברסיטה העברית בירושלים בע""מ 60 ומעלה","תגמולים ואישית לפיצויים","אחר","חברת הגמל לעובדי האוניברסיטה העברית בע""מ","202209","11/30/2015 12:00:00 AM","עובדי מפעל/גוף מסויים","מדרגות","60 ומעלה","0.06","0.2","-0.53","-0.67","149.16","0.39","","-2.88","-7.62","3.20","9.68","1.06","1.87","3.79","0.12","0.19","89.40","47.71","43.95","30.14","510960586","11/27/2022 12:00:00 AM"
"7229","קופת התגמולים לעובדי האוניברסיטה העברית בירושלים בע""מ 60 ומעלה","תגמולים ואישית לפיצויים","אחר","חברת הגמל לעובדי האוניברסיטה העברית בע""מ","202210","11/30/2015 12:00:00 AM","עובדי מפעל/גוף מסויים","מדרגות","60 ומעלה","0.02","0.17","0.01","-0.14","151.30","0.39","","1.56","-6.17","4.31","10.85","1.42","2.08","3.84","0.24","0.29","75.80","47.28","43.14","31.86","510960586","11/27/2022 12:00:00 AM"
"7231","אינפיניטי גמל מסלול לבני 50 ומטה","תגמולים ואישית לפיצויים","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202201","12/16/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","עד 50","0.04","0","0.91","0.95","7.94","0.53","0.51","-1.55","-1.55","30.17","37.82","9.19","6.63","8.34","-0.48","0.88","92.50","4.50","2.18","1.15","513621110","11/27/2022 12:00:00 AM"
"7231","אינפיניטי גמל מסלול לבני 50 ומטה","תגמולים ואישית לפיצויים","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202202","12/16/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","עד 50","0.04","0","4.56","4.6","12.52","0.53","0.51","0.05","-1.50","28.27","36.85","8.65","6.48","8.34","-0.48","0.86","91.90","7.02","3.34","1.43","513621110","11/27/2022 12:00:00 AM"
"7231","אינפיניטי גמל מסלול לבני 50 ומטה","תגמולים ואישית לפיצויים","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202203","12/16/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","עד 50","0.04","0.05","1.48","1.47","14.17","0.53","0.51","1.39","-0.13","29.33","38.60","8.95","6.75","8.35","-0.36","0.90","91.80","8.11","3.88","1.85","513621110","11/27/2022 12:00:00 AM"
"7231","אינפיניטי גמל מסלול לבני 50 ומטה","תגמולים ואישית לפיצויים","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202204","12/16/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","עד 50","0.05","0.05","2.14","2.14","15.95","0.53","0.51","-2.51","-2.64","23.39","33.37","7.26","5.93","8.45","-0.84","0.76","91.70","9.11","4.08","2.19","513621110","11/27/2022 12:00:00 AM"
"7231","אינפיניטי גמל מסלול לבני 50 ומטה","תגמולים ואישית לפיצויים","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202205","12/16/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","עד 50","0.06","0","-0.05","0.01","15.29","0.53","0.51","-3.88","-6.42","19.83","26.76","6.22","4.86","8.67","-0.72","0.56","91.30","8.80","4.38","2.59","513621110","11/27/2022 12:00:00 AM"
"7231","אינפיניטי גמל מסלול לבני 50 ומטה","תגמולים ואישית לפיצויים","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202206","12/16/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","עד 50","0.05","0.05","1.24","1.24","16.04","0.53","0.51","-3.01","-9.23","13.41","23.90","4.28","4.38","8.79","-1.08","0.43","90.80","8.81","4.10","2.48","513621110","11/27/2022 12:00:00 AM"
"7231","אינפיניטי גמל מסלול לבני 50 ומטה","תגמולים ואישית לפיצויים","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202207","12/16/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","עד 50","0.08","0","0.09","0.17","16.99","0.53","0.51","4.91","-4.78","17.91","28.94","5.65","5.21","9.02","-0.72","0.58","90.10","9.48","4.42","2.66","513621110","11/27/2022 12:00:00 AM"
"7231","אינפיניטי גמל מסלול לבני 50 ומטה","תגמולים ואישית לפיצויים","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202208","12/16/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","עד 50","0.07","0.2","0.41","0.28","17.15","0.53","0.51","-0.67","-5.41","17.73","28.85","5.59","5.20","9.02","-0.60","0.55","90.20","9.36","4.14","2.41","513621110","11/27/2022 12:00:00 AM"
"7231","אינפיניטי גמל מסלול לבני 50 ומטה","תגמולים ואישית לפיצויים","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202209","12/16/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","עד 50","0.06","0.06","0.33","0.33","16.60","0.53","0.51","-4.97","-10.12","9.89","21.38","3.19","3.95","9.34","-0.72","0.32","90.20","8.88","4.46","2.84","513621110","11/27/2022 12:00:00 AM"
"7231","אינפיניטי גמל מסלול לבני 50 ומטה","תגמולים ואישית לפיצויים","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202210","12/16/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","עד 50","0.07","0.09","1.13","1.11","17.83","0.53","0.51","0.69","-9.49","8.41","20.67","2.73","3.83","9.33","-0.96","0.33","90.10","9.88","4.96","3.25","513621110","11/27/2022 12:00:00 AM"
"7232","אינפיניטי גמל מסלול לבני 50 עד 60","תגמולים ואישית לפיצויים","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202201","12/16/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","50-60","0.89","0.01","1.31","2.19","37.31","0.67","0.61","-1.22","-1.22","27.76","31.55","8.51","5.64","7.19","-0.60","0.90","88.50","19.01","9.39","6.42","513621110","11/27/2022 12:00:00 AM"
"7232","אינפיניטי גמל מסלול לבני 50 עד 60","תגמולים ואישית לפיצויים","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202202","12/16/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","50-60","2.4","0.07","0.93","3.26","40.68","0.67","0.61","0.37","-0.85","26.36","31.16","8.11","5.57","7.19","-0.36","0.90","88","20.34","9.78","5.57","513621110","11/27/2022 12:00:00 AM"
"7232","אינפיניטי גמל מסלול לבני 50 עד 60","תגמולים ואישית לפיצויים","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202203","12/16/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","50-60","0.06","0.01","-0.03","0.02","41.14","0.67","0.61","1.12","0.26","27.47","32.36","8.43","5.77","7.20","-0.36","0.94","87.70","21.20","10.16","5.77","513621110","11/27/2022 12:00:00 AM"
"7232","אינפיניטי גמל מסלול לבני 50 עד 60","תגמולים ואישית לפיצויים","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202204","12/16/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","50-60","0.18","0.06","8.47","8.59","48.88","0.67","0.61","-2.07","-1.82","22.37","28","6.96","5.06","7.28","-0.72","0.80","88.40","23.28","9.87","5.63","513621110","11/27/2022 12:00:00 AM"
"7232","אינפיניטי גמל מסלול לבני 50 עד 60","תגמולים ואישית לפיצויים","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202205","12/16/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","50-60","0.38","0.01","4.38","4.75","51.76","0.67","0.61","-3.81","-5.56","18.67","21.95","5.87","4.05","7.52","-0.84","0.57","87.80","25.63","11.95","8.13","513621110","11/27/2022 12:00:00 AM"
"7232","אינפיניטי גמל מסלול לבני 50 עד 60","תגמולים ואישית לפיצויים","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202206","12/16/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","50-60","0","0.05","1.4","1.35","51.80","0.67","0.61","-2.46","-7.88","13.46","19.78","4.30","3.68","7.61","-1.08","0.45","86.30","24.92","11.20","7.76","513621110","11/27/2022 12:00:00 AM"
"7232","אינפיניטי גמל מסלול לבני 50 עד 60","תגמולים ואישית לפיצויים","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202207","12/16/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","50-60","0.06","0.05","1.32","1.33","55.17","0.67","0.61","3.95","-4.24","16.90","23.84","5.34","4.37","7.78","-0.84","0.59","86.70","27.79","11.76","8.39","513621110","11/27/2022 12:00:00 AM"
"7232","אינפיניטי גמל מסלול לבני 50 עד 60","תגמולים ואישית לפיצויים","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202208","12/16/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","50-60","0.05","0.15","0.31","0.21","55.11","0.67","0.61","-0.42","-4.65","16.90","23.95","5.34","4.39","7.78","-0.72","0.57","86.60","28.25","10.46","7.12","513621110","11/27/2022 12:00:00 AM"
"7232","אינפיניטי גמל מסלול לבני 50 עד 60","תגמולים ואישית לפיצויים","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202209","12/16/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","50-60","0.83","1.01","1.04","0.86","53.27","0.67","0.61","-4.88","-9.30","9.63","17.21","3.11","3.23","8.12","-0.84","0.31","87.40","26.60","13.50","10.05","513621110","11/27/2022 12:00:00 AM"
"7232","אינפיניטי גמל מסלול לבני 50 עד 60","תגמולים ואישית לפיצויים","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202210","12/16/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","50-60","0.25","0","1.19","1.44","55.19","0.67","0.61","0.92","-8.47","8.98","17.19","2.91","3.22","8.12","-0.96","0.33","88.20","29.16","14.83","10.88","513621110","11/27/2022 12:00:00 AM"
"7233","אינפיניטי גמל מסלול לבני 60 ומעלה","תגמולים ואישית לפיצויים","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202201","12/16/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","60 ומעלה","0.01","0","-0.27","-0.26","21.81","0.62","0.44","-1.56","-1.56","18.01","21.19","5.68","3.92","5.20","-0.96","0.83","93.30","7.16","3.69","2.13","513621110","11/27/2022 12:00:00 AM"
"7233","אינפיניטי גמל מסלול לבני 60 ומעלה","תגמולים ואישית לפיצויים","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202202","12/16/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","60 ומעלה","0.02","0.02","0.55","0.55","22.30","0.62","0.44","-0.20","-1.76","16.47","20.54","5.21","3.81","5.20","-0.84","0.80","93","7.35","3.53","1.55","513621110","11/27/2022 12:00:00 AM"
"7233","אינפיניטי גמל מסלול לבני 60 ומעלה","תגמולים ואישית לפיצויים","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202203","12/16/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","60 ומעלה","0.01","0","0","0.01","22.53","0.62","0.44","0.99","-0.78","17.12","21.38","5.41","3.95","5.21","-0.72","0.85","92.60","7.58","3.60","1.61","513621110","11/27/2022 12:00:00 AM"
"7233","אינפיניטי גמל מסלול לבני 60 ומעלה","תגמולים ואישית לפיצויים","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202204","12/16/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","60 ומעלה","0.02","0.04","1.32","1.3","23.51","0.62","0.44","-1.29","-2.06","14.07","18.70","4.49","3.49","5.25","-0.84","0.73","92.20","7.84","3.30","1.53","513621110","11/27/2022 12:00:00 AM"
"7233","אינפיניטי גמל מסלול לבני 60 ומעלה","תגמולים ואישית לפיצויים","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202205","12/16/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","60 ומעלה","0.01","0.02","1.81","1.8","24.56","0.62","0.44","-3.17","-5.17","10.78","14.07","3.47","2.67","5.47","-0.84","0.47","92.60","7.79","3.45","1.72","513621110","11/27/2022 12:00:00 AM"
"7233","אינפיניטי גמל מסלול לבני 60 ומעלה","תגמולים ואישית לפיצויים","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202206","12/16/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","60 ומעלה","0.02","0","0.61","0.63","24.85","0.62","0.44","-1.28","-6.38","7.92","13.47","2.57","2.56","5.50","-0.96","0.39","91.60","8.23","3.33","1.78","513621110","11/27/2022 12:00:00 AM"
"7233","אינפיניטי גמל מסלול לבני 60 ומעלה","תגמולים ואישית לפיצויים","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202207","12/16/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","60 ומעלה","0.01","0","0.98","0.99","26.48","0.62","0.44","2.58","-3.97","9.67","15.84","3.12","2.98","5.59","-0.84","0.52","91.20","9.22","3.52","1.89","513621110","11/27/2022 12:00:00 AM"
"7233","אינפיניטי גמל מסלול לבני 60 ומעלה","תגמולים ואישית לפיצויים","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202208","12/16/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","60 ומעלה","0.01","0","-0.41","-0.4","25.89","0.62","0.44","-0.67","-4.61","9.13","14.69","2.96","2.78","5.61","-0.96","0.46","90.50","8.99","3.41","1.80","513621110","11/27/2022 12:00:00 AM"
"7233","אינפיניטי גמל מסלול לבני 60 ומעלה","תגמולים ואישית לפיצויים","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202209","12/16/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","60 ומעלה","0.41","0","3.52","3.93","28.81","0.62","0.44","-3.65","-8.09","4.27","10.17","1.40","1.96","5.87","-0.96","0.21","90.90","9.65","4.61","3.06","513621110","11/27/2022 12:00:00 AM"
"7233","אינפיניטי גמל מסלול לבני 60 ומעלה","תגמולים ואישית לפיצויים","אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי השתלמות, גמל ופנסיה בע""מ","202210","12/16/2015 12:00:00 AM","כלל האוכלוסיה","מדרגות","60 ומעלה","0.01","0","0.07","0.08","29.04","0.62","0.44","0.61","-7.53","3.88","9.91","1.28","1.91","5.87","-1.08","0.22","90.70","9.58","4.33","2.67","513621110","11/27/2022 12:00:00 AM"
"7240","קופת גמל כלנית לבני 60 ומעלה","תגמולים ואישית לפיצויים","הסתדרות המורים בישראל, אגודה עות'מאנית","גל -ניהול קופות גמל לעובדי הוראה בע""מ","202201","12/16/2015 12:00:00 AM","עובדי סקטור מסויים","מדרגות","60 ומעלה","0.05","0.02","0.36","0.39","8.09","0.20","","-1.70","-1.70","12.46","19.05","3.99","3.55","4.25","-0.72","0.79","98.20","1.70","1.18","0.71","512711409","11/27/2022 12:00:00 AM"
"7240","קופת גמל כלנית לבני 60 ומעלה","תגמולים ואישית לפיצויים","הסתדרות המורים בישראל, אגודה עות'מאנית","גל -ניהול קופות גמל לעובדי הוראה בע""מ","202202","12/16/2015 12:00:00 AM","עובדי סקטור מסויים","מדרגות","60 ומעלה","0.09","0.01","-0.15","-0.07","7.93","0.20","","-1.01","-2.69","10.42","17.39","3.36","3.26","4.29","-0.84","0.68","98.30","1.74","1.14","0.67","512711409","11/27/2022 12:00:00 AM"
"7240","קופת גמל כלנית לבני 60 ומעלה","תגמולים ואישית לפיצויים","הסתדרות המורים בישראל, אגודה עות'מאנית","גל -ניהול קופות גמל לעובדי הוראה בע""מ","202203","12/16/2015 12:00:00 AM","עובדי סקטור מסויים","מדרגות","60 ומעלה","0.08","0.08","0.05","0.05","8","0.20","","0.23","-2.47","9.94","17.49","3.21","3.28","4.29","-0.84","0.69","98.30","1.77","1.17","0.69","512711409","11/27/2022 12:00:00 AM"
"7240","קופת גמל כלנית לבני 60 ומעלה","תגמולים ואישית לפיצויים","הסתדרות המורים בישראל, אגודה עות'מאנית","גל -ניהול קופות גמל לעובדי הוראה בע""מ","202204","12/16/2015 12:00:00 AM","עובדי סקטור מסויים","מדרגות","60 ומעלה","0.09","0.03","0.32","0.38","8.31","0.20","","-0.76","-3.21","8.17","15.63","2.65","2.95","4.30","-0.84","0.60","98.20","1.74","1.14","0.64","512711409","11/27/2022 12:00:00 AM"
