FUND_ID,FUND_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,TARGET_POPULATION,SPECIALIZATION,SUB_SPECIALIZATION,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
8395,"קרן השתלמות למורים בבתיה""ס העי""ס במכללות ובסמינרים (מקוצר) מסלול הלכה",קרנות השתלמות,ארגון המורים העל יסודיים,"עגור חברה לניהול קופות גמל וקרנות השתלמות בע""מ",202007,17/02/2014,עובדי סקטור מסויים,הלכתי,הלכה יהודית,0.14,0,0,0.14,5.3,0.18,,1.31,-4.62,4.25,5.93,1.4,1.16,5.68,-1.08,0.15,99.8,1.8,1.26,0.83,520024985,22/06/2021
8395,"קרן השתלמות למורים בבתיה""ס העי""ס במכללות ובסמינרים (מקוצר) מסלול הלכה",קרנות השתלמות,ארגון המורים העל יסודיים,"עגור חברה לניהול קופות גמל וקרנות השתלמות בע""מ",202008,17/02/2014,עובדי סקטור מסויים,הלכתי,הלכה יהודית,0.1,0.03,0,0.07,5.46,0.18,,1.74,-2.96,6.22,9.44,2.03,1.82,5.68,-1.08,0.26,99.5,1.88,1.18,0.89,520024985,22/06/2021
8395,"קרן השתלמות למורים בבתיה""ס העי""ס במכללות ובסמינרים (מקוצר) מסלול הלכה",קרנות השתלמות,ארגון המורים העל יסודיים,"עגור חברה לניהול קופות גמל וקרנות השתלמות בע""מ",202009,17/02/2014,עובדי סקטור מסויים,הלכתי,הלכה יהודית,0.1,0.1,0,0,5.36,0.18,,-1.92,-4.82,3.96,9.34,1.3,1.8,5.69,-1.08,0.19,99.9,1.81,1.16,0.87,520024985,22/06/2021
8395,"קרן השתלמות למורים בבתיה""ס העי""ס במכללות ובסמינרים (מקוצר) מסלול הלכה",קרנות השתלמות,ארגון המורים העל יסודיים,"עגור חברה לניהול קופות גמל וקרנות השתלמות בע""מ",202010,17/02/2014,עובדי סקטור מסויים,הלכתי,הלכה יהודית,0.08,0.01,0,0.07,5.41,0.18,,-0.37,-5.18,2.75,6.65,0.91,1.3,5.62,-1.2,0.13,99.8,1.8,1.13,0.85,520024985,22/06/2021
8395,"קרן השתלמות למורים בבתיה""ס העי""ס במכללות ובסמינרים (מקוצר) מסלול הלכה",קרנות השתלמות,ארגון המורים העל יסודיים,"עגור חברה לניהול קופות גמל וקרנות השתלמות בע""מ",202011,17/02/2014,עובדי סקטור מסויים,הלכתי,הלכה יהודית,0.1,0.01,-0.12,-0.03,5.57,0.18,,3.32,-2.03,5.48,10.68,1.79,2.05,5.79,-1.44,0.3,99.7,2.01,1.28,1.07,520024985,22/06/2021
8395,"קרן השתלמות למורים בבתיה""ס העי""ס במכללות ובסמינרים (מקוצר) מסלול הלכה",קרנות השתלמות,ארגון המורים העל יסודיים,"עגור חברה לניהול קופות גמל וקרנות השתלמות בע""מ",202012,17/02/2014,עובדי סקטור מסויים,הלכתי,הלכה יהודית,0.08,0.01,0.03,0.1,5.72,0.18,,1.01,-1.04,5.67,12.24,1.86,2.34,5.8,-1.56,0.36,99.9,2.05,1.3,1.08,520024985,22/06/2021
8520,"הראל גמל להשקעה אג""ח עד 10% מניות",קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202001,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,0.95,0.61,-0.2,0.14,27.41,0.63,0,0.23,0.23,11.03,,3.55,,,,,89,2.54,5.36,2.97,512267592,22/06/2021
8520,"הראל גמל להשקעה אג""ח עד 10% מניות",קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202002,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,0.47,0.7,2.22,1.99,29.18,0.63,0,-0.31,-0.08,10.47,,3.37,,,,,89.1,2.54,5.24,2.6,512267592,22/06/2021
8520,"הראל גמל להשקעה אג""ח עד 10% מניות",קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202003,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,0.56,6.79,19.31,13.08,40.86,0.63,0,-4.9,-4.98,4.76,,1.56,,,,,89.4,3.79,7.34,3.45,512267592,22/06/2021
8520,"הראל גמל להשקעה אג""ח עד 10% מניות",קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202004,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,0.26,0.38,-0.2,-0.32,41.86,0.63,0,3.37,-1.77,7.51,,2.44,,,,,88.9,4.02,7.91,3.53,512267592,22/06/2021
8520,"הראל גמל להשקעה אג""ח עד 10% מניות",קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202005,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,0.64,0.42,-2.79,-2.57,39.61,0.63,0,0.86,-0.93,7.74,,2.52,,,,,89,3.77,7.7,4.38,512267592,22/06/2021
8520,"הראל גמל להשקעה אג""ח עד 10% מניות",קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202006,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,0.61,0.26,0.57,0.92,40.25,0.63,0,-0.66,-1.58,7.32,,2.38,,,,,88.7,3.66,7.62,4.46,512267592,22/06/2021
8520,"הראל גמל להשקעה אג""ח עד 10% מניות",קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202007,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,0.86,0.48,1.59,1.97,42.72,0.63,0,1.29,-0.31,7.73,,2.51,,,,,88.7,3.9,8.08,4.83,512267592,22/06/2021
8520,"הראל גמל להשקעה אג""ח עד 10% מניות",קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202008,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,1.03,0.36,-0.92,-0.25,43.03,0.63,0,1.43,1.11,8.6,,2.79,,,,,87.5,4.1,8.43,5.38,512267592,22/06/2021
8520,"הראל גמל להשקעה אג""ח עד 10% מניות",קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202009,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,0.74,0.05,0.43,1.12,43.95,0.63,0,-0.65,0.45,7.75,,2.52,,,,,87.2,3.98,8.15,5.4,512267592,22/06/2021
8520,"הראל גמל להשקעה אג""ח עד 10% מניות",קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202010,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,0.88,0.5,-1.79,-1.41,42.48,0.63,0,0.08,0.53,7.22,,2.35,,,,,86.6,4.08,8.25,5.7,512267592,22/06/2021
8520,"הראל גמל להשקעה אג""ח עד 10% מניות",קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202011,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,0.6,0.39,-3.36,-3.15,40.04,0.63,0,1.78,2.32,8.72,,2.83,,,,,86.1,3.93,7.74,5.49,512267592,22/06/2021
8520,"הראל גמל להשקעה אג""ח עד 10% מניות",קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202012,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,2.9,0.39,-1.29,1.22,41.52,0.63,0,0.71,3.05,8.97,,2.9,,,,,85.8,4.04,7.86,5.39,512267592,22/06/2021
8521,"הראל גמל להשקעה אג""ח עד 20% מניות ",קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202001,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,1.56,0.21,-0.16,1.19,62.1,0.65,0,0.22,0.22,13.09,,4.19,,,,,83.2,11.67,18.41,9.59,512267592,22/06/2021
8521,"הראל גמל להשקעה אג""ח עד 20% מניות ",קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202002,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,1.07,0.54,0.07,0.6,62.04,0.65,0,-0.96,-0.74,11.44,,3.68,,,,,83.2,11.4,17.75,9.17,512267592,22/06/2021
8521,"הראל גמל להשקעה אג""ח עד 20% מניות ",קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202003,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,0.48,2.63,-3.04,-5.19,52.72,0.65,0,-6.57,-7.26,3.93,,1.29,,,,,81.2,10.42,17.13,8.26,512267592,22/06/2021
8521,"הראל גמל להשקעה אג""ח עד 20% מניות ",קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202004,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,0.64,0.02,-0.28,0.34,55.14,0.65,0,4,-3.55,7.21,,2.35,,,,,81.1,10.72,16.73,8.54,512267592,22/06/2021
8521,"הראל גמל להשקעה אג""ח עד 20% מניות ",קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202005,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,0.73,0.21,1.12,1.64,57.44,0.65,0,1.2,-2.4,7.66,,2.49,,,,,81.2,10.71,17.16,8.95,512267592,22/06/2021
8521,"הראל גמל להשקעה אג""ח עד 20% מניות ",קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202006,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,0.9,0.3,0.62,1.22,58.33,0.65,0,-0.5,-2.88,7.47,,2.43,,,,,81.5,10.69,17.79,8.76,512267592,22/06/2021
8521,"הראל גמל להשקעה אג""ח עד 20% מניות ",קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202007,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,1.04,0.18,0.13,0.99,60.12,0.65,0,1.42,-1.51,8.02,,2.6,,,,,81.7,11.39,18.71,9.53,512267592,22/06/2021
8521,"הראל גמל להשקעה אג""ח עד 20% מניות ",קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202008,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,0.81,0.79,0.36,0.38,61.53,0.65,0,1.82,0.29,9.51,,3.07,,,,,81.4,11.98,19.43,10.57,512267592,22/06/2021
8521,"הראל גמל להשקעה אג""ח עד 20% מניות ",קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202009,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,0.57,0.86,-0.52,-0.81,60.15,0.65,0,-0.93,-0.65,8.21,,2.67,,,,,81.3,11.63,19.09,10.53,512267592,22/06/2021
8521,"הראל גמל להשקעה אג""ח עד 20% מניות ",קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202010,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,0.58,0.24,-0.95,-0.61,59.51,0.65,0,0.02,-0.63,7.48,,2.43,,,,,80.8,11.92,19.05,10.25,512267592,22/06/2021
8521,"הראל גמל להשקעה אג""ח עד 20% מניות ",קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202011,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,1.18,0.21,-0.53,0.44,61.52,0.65,0,2.67,2.03,9.79,,3.16,,,,,81.3,12.18,19.2,10.61,512267592,22/06/2021
8521,"הראל גמל להשקעה אג""ח עד 20% מניות ",קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202012,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,4.25,0.48,-2.68,1.09,63.29,0.65,0,1.03,3.08,10.32,,3.33,,,,,81.8,12.52,19.44,10.8,512267592,22/06/2021
8522,הראל גמל להשקעה מניות,קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202001,10/11/2016,כלל האוכלוסיה,מניות,מניות ,1.47,0.52,1.52,2.47,50.19,0.64,0,-0.32,-0.32,25.08,,7.74,,,,,93.1,47.35,35.82,11.61,512267592,22/06/2021
8522,הראל גמל להשקעה מניות,קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202002,10/11/2016,כלל האוכלוסיה,מניות,מניות ,1.27,0.39,-0.43,0.45,47.25,0.64,0,-6.58,-6.88,14.79,,4.71,,,,,91.6,47.25,34.62,10.27,512267592,22/06/2021
8522,הראל גמל להשקעה מניות,קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202003,10/11/2016,כלל האוכלוסיה,מניות,מניות ,0.62,0.54,-4.58,-4.5,34.93,0.64,0,-17.32,-23.01,-5.42,,-1.84,,,,,91.5,34.77,27.48,7.93,512267592,22/06/2021
8522,הראל גמל להשקעה מניות,קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202004,10/11/2016,כלל האוכלוסיה,מניות,מניות ,0.91,0.07,1.34,2.18,40.92,0.64,0,10.26,-15.11,3.22,,1.06,,,,,90.8,38.69,30.63,9.95,512267592,22/06/2021
8522,הראל גמל להשקעה מניות,קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202005,10/11/2016,כלל האוכלוסיה,מניות,מניות ,0.97,0.04,0.86,1.79,43.49,0.64,0,2.21,-13.23,3.67,,1.21,,,,,90,42.57,32.8,10.74,512267592,22/06/2021
8522,הראל גמל להשקעה מניות,קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202006,10/11/2016,כלל האוכלוסיה,מניות,מניות ,0.85,0.17,-0.22,0.46,43.88,0.64,0,-0.1,-13.32,4.04,,1.33,,,,,92.7,43.68,34.8,10.47,512267592,22/06/2021
8522,הראל גמל להשקעה מניות,קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202007,10/11/2016,כלל האוכלוסיה,מניות,מניות ,1.11,0.63,-0.68,-0.2,45.65,0.64,0,4.58,-9.35,7.51,,2.44,,,,,92.2,45.33,36.13,10.25,512267592,22/06/2021
8522,הראל גמל להשקעה מניות,קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202008,10/11/2016,כלל האוכלוסיה,מניות,מניות ,0.79,0.36,0.12,0.55,48.77,0.64,0,5.04,-4.78,13.91,,4.44,,,,,91.3,47.21,37.52,13.22,512267592,22/06/2021
8522,הראל גמל להשקעה מניות,קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202009,10/11/2016,כלל האוכלוסיה,מניות,מניות ,0.88,0.26,-0.21,0.41,47.54,0.64,0,-3.35,-7.97,8.59,,2.79,,,,,92.6,47.57,37.43,12.97,512267592,22/06/2021
8522,הראל גמל להשקעה מניות,קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202010,10/11/2016,כלל האוכלוסיה,מניות,מניות ,0.96,0.17,-1.68,-0.89,46.55,0.64,0,-0.13,-8.09,6.5,,2.12,,,,,91.7,49.05,37.61,12.55,512267592,22/06/2021
8522,הראל גמל להשקעה מניות,קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202011,10/11/2016,כלל האוכלוסיה,מניות,מניות ,0.96,0.47,-1.24,-0.75,51.01,0.64,0,11.26,2.26,17.15,,5.42,,,,,91.2,50.81,38.51,13.83,512267592,22/06/2021
8522,הראל גמל להשקעה מניות,קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202012,10/11/2016,כלל האוכלוסיה,מניות,מניות ,2.94,0.62,0.74,3.06,56.41,0.64,0,4.22,6.58,20.63,,6.45,,,,,91.8,55.78,42.2,15.45,512267592,22/06/2021
8523,הראל גמל להשקעה הלכה,קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202001,10/11/2016,כלל האוכלוסיה,הלכתי,הלכה יהודית,0.18,0.07,-0.12,-0.01,3.33,0.58,0,0.37,0.37,2.88,,0.95,,,,,99.8,1.18,0.96,0.63,512267592,22/06/2021
8523,הראל גמל להשקעה הלכה,קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202002,10/11/2016,כלל האוכלוסיה,הלכתי,הלכה יהודית,0.19,0,0.09,0.28,3.56,0.58,0,-1.42,-1.06,1.41,,0.47,,,,,99.1,1.26,0.97,0.64,512267592,22/06/2021
8523,הראל גמל להשקעה הלכה,קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202003,10/11/2016,כלל האוכלוסיה,הלכתי,הלכה יהודית,-0.02,0.38,1.32,0.92,4.2,0.58,0,-7.19,-8.17,-5.9,,-2.01,,,,,98.7,1.42,1.06,0.72,512267592,22/06/2021
8523,הראל גמל להשקעה הלכה,קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202004,10/11/2016,כלל האוכלוסיה,הלכתי,הלכה יהודית,0.11,0.08,0.01,0.04,4.41,0.58,0,3.82,-4.66,-2.32,,-0.78,,,,,97.9,1.65,1.26,0.84,512267592,22/06/2021
8523,הראל גמל להשקעה הלכה,קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202005,10/11/2016,כלל האוכלוסיה,הלכתי,הלכה יהודית,0.36,0.06,-0.25,0.05,4.53,0.58,0,1.83,-2.92,-0.54,,-0.18,,,,,97.5,1.7,1.27,0.84,512267592,22/06/2021
8523,הראל גמל להשקעה הלכה,קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202006,10/11/2016,כלל האוכלוסיה,הלכתי,הלכה יהודית,0.04,0.11,-0.31,-0.38,4.14,0.58,0,-0.45,-3.35,-1,,-0.33,,,,,99.8,1.57,1.31,0.77,512267592,22/06/2021
8523,הראל גמל להשקעה הלכה,קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202007,10/11/2016,כלל האוכלוסיה,הלכתי,הלכה יהודית,0.04,0,0.16,0.2,4.39,0.58,0,1.17,-2.22,0.14,,0.05,,,,,99.5,1.63,1.35,0.79,512267592,22/06/2021
8523,הראל גמל להשקעה הלכה,קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202008,10/11/2016,כלל האוכלוסיה,הלכתי,הלכה יהודית,-0.09,0.07,-0.02,-0.18,4.29,0.58,0,1.95,-0.32,2.08,,0.69,,,,,98.9,1.69,1.36,0.81,512267592,22/06/2021
8523,הראל גמל להשקעה הלכה,קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202009,10/11/2016,כלל האוכלוסיה,הלכתי,הלכה יהודית,0.24,0.01,0.43,0.66,4.87,0.58,0,-1.94,-2.25,0.11,,0.04,,,,,99.7,1.62,1.47,0.85,512267592,22/06/2021
8523,הראל גמל להשקעה הלכה,קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202010,10/11/2016,כלל האוכלוסיה,הלכתי,הלכה יהודית,0.09,0.02,-0.03,0.04,4.85,0.58,0,-1.17,-3.39,-1.07,,-0.36,,,,,99.1,1.83,1.61,0.87,512267592,22/06/2021
8523,הראל גמל להשקעה הלכה,קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202011,10/11/2016,כלל האוכלוסיה,הלכתי,הלכה יהודית,0.1,0,-0.21,-0.11,4.95,0.58,0,4.48,0.93,3.37,,1.11,,,,,98.9,1.89,1.66,0.93,512267592,22/06/2021
8523,הראל גמל להשקעה הלכה,קופת גמל להשקעה,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202012,10/11/2016,כלל האוכלוסיה,הלכתי,הלכה יהודית,0.34,0.22,-0.63,-0.51,4.47,0.58,0,0.91,1.85,4.27,,1.4,,,,,99.6,1.77,1.51,0.84,512267592,22/06/2021
8563,ילין לפידות קרן השתלמות מסלול מניות,קרנות השתלמות,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202001,08/07/2014,כלל האוכלוסיה,מניות,מניות ,17.58,2.89,17.13,31.82,1804.4,0.7,,1.17,1.17,35.29,58.21,10.6,9.61,7.4,5.16,1.33,87.9,1668.41,868.61,433.41,513611509,22/06/2021
8563,ילין לפידות קרן השתלמות מסלול מניות,קרנות השתלמות,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202002,08/07/2014,כלל האוכלוסיה,מניות,מניות ,16.11,1.96,-13.95,0.2,1686.16,0.7,,-6.5,-5.41,24.1,42.22,7.46,7.3,7.94,5.04,0.85,89.8,1550.42,839.42,357.95,513611509,22/06/2021
8563,ילין לפידות קרן השתלמות מסלול מניות,קרנות השתלמות,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202003,08/07/2014,כלל האוכלוסיה,מניות,מניות ,16.14,5,-30.37,-19.23,1416.15,0.7,,-15.02,-19.61,4.57,19.36,1.5,3.6,10.58,3.84,0.14,86.9,1186.01,674.06,299.73,513611509,22/06/2021
8563,ילין לפידות קרן השתלמות מסלול מניות,קרנות השתלמות,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202004,08/07/2014,כלל האוכלוסיה,מניות,מניות ,16.06,1.38,55.27,69.95,1631.66,0.7,,10.07,-11.52,13.18,30.14,4.21,5.41,11.43,3.84,0.38,90.3,1388.46,816.95,386.92,513611509,22/06/2021
8563,ילין לפידות קרן השתלמות מסלול מניות,קרנות השתלמות,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202005,08/07/2014,כלל האוכלוסיה,מניות,מניות ,14.88,1.01,24.04,37.91,1699.53,0.7,,1.86,-9.87,12.57,31.89,4.03,5.69,11.45,4.32,0.42,90.4,1424.95,863.87,428.9,513611509,22/06/2021
8563,ילין לפידות קרן השתלמות מסלול מניות,קרנות השתלמות,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202006,08/07/2014,כלל האוכלוסיה,מניות,מניות ,17.75,2.11,-7.81,7.83,1706.19,0.7,,0.01,-9.86,14.42,34.61,4.59,6.12,11.4,4.2,0.43,91.1,1467.06,944.78,424.87,513611509,22/06/2021
8563,ילין לפידות קרן השתלמות מסלול מניות,קרנות השתלמות,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202007,08/07/2014,כלל האוכלוסיה,מניות,מניות ,15.97,2.71,-17.66,-4.4,1761.65,0.7,,3.57,-6.65,16.91,37.54,5.35,6.58,11.47,4.2,0.5,90.7,1522.31,983.05,466.63,513611509,22/06/2021
8563,ילין לפידות קרן השתלמות מסלול מניות,קרנות השתלמות,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202008,08/07/2014,כלל האוכלוסיה,מניות,מניות ,15.24,2.59,-3.41,9.24,1879.7,0.7,,6.22,-0.84,24.37,51.4,7.54,8.65,11.59,4.92,0.67,89,1648.99,1007.21,537.16,513611509,22/06/2021
8563,ילין לפידות קרן השתלמות מסלול מניות,קרנות השתלמות,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202009,08/07/2014,כלל האוכלוסיה,מניות,מניות ,17.5,3.77,-13.96,-0.23,1819.79,0.7,,-3.12,-3.93,18.96,50.19,5.96,8.47,11.64,4.68,0.59,89.4,1659.01,1069.28,497.74,513611509,22/06/2021
8563,ילין לפידות קרן השתלמות מסלול מניות,קרנות השתלמות,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202010,08/07/2014,כלל האוכלוסיה,מניות,מניות ,15.68,1.59,-7.89,6.2,1827,0.7,,0.12,-3.82,16.91,44.38,5.35,7.62,11.53,4.56,0.56,90,1682.92,1044.11,481.2,513611509,22/06/2021
8563,ילין לפידות קרן השתלמות מסלול מניות,קרנות השתלמות,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202011,08/07/2014,כלל האוכלוסיה,מניות,מניות ,17.83,2.88,11.39,26.34,2010.38,0.7,,8.62,4.47,25.28,56.59,7.8,9.38,12.07,4.2,0.73,88,1887.91,1155.58,573.54,513611509,22/06/2021
8563,ילין לפידות קרן השתלמות מסלול מניות,קרנות השתלמות,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202012,08/07/2014,כלל האוכלוסיה,מניות,מניות ,29.42,5.47,38.56,62.51,2146.35,0.7,,3.65,8.29,28.99,64.04,8.86,10.41,12.1,4.32,0.82,87.8,2079.51,1248.13,615.49,513611509,22/06/2021
8624,אקסלנס גמל פאסיבי לבני 60 ומעלה,תגמולים ואישית לפיצויים,"הפניקס אחזקות בע""מ","הפניקס אקסלנס פנסיה וגמל בע""מ ",202001,08/09/2014,כלל האוכלוסיה,מדרגות,60 ומעלה,0.19,0.11,-3.87,-3.79,203.59,0.59,0,0.29,0.29,14.47,18.24,4.61,3.41,3.49,-0.12,1.06,91.2,52.29,50.17,35.52,513026484,22/06/2021
