FUND_ID,FUND_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,TARGET_POPULATION,SPECIALIZATION,SUB_SPECIALIZATION,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
7932,"מגדל גמל להשקעה אג""ח ממשלתי ישראלי",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202103,10/11/2016,כלל האוכלוסיה,"אג""ח","אג""ח ממשלתי",0.4,0.35,-0.84,-0.79,11.69,0.71,0,0.57,-0.72,7.65,,2.49,,,,,100,0,0,0,512237744,23/02/2022 14:14
7932,"מגדל גמל להשקעה אג""ח ממשלתי ישראלי",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202104,10/11/2016,כלל האוכלוסיה,"אג""ח","אג""ח ממשלתי",0.13,0.15,-0.73,-0.75,10.92,0.71,0,-0.07,-0.79,7.83,,2.54,,,,,100,0,0,0,512237744,23/02/2022 14:14
7932,"מגדל גמל להשקעה אג""ח ממשלתי ישראלי",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202105,10/11/2016,כלל האוכלוסיה,"אג""ח","אג""ח ממשלתי",0.3,0.08,-0.39,-0.17,10.78,0.71,0,0.25,-0.54,7.86,,2.55,,,,,100,0,0,0,512237744,23/02/2022 14:14
7932,"מגדל גמל להשקעה אג""ח ממשלתי ישראלי",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202106,10/11/2016,כלל האוכלוסיה,"אג""ח","אג""ח ממשלתי",0.26,0.05,-0.46,-0.25,10.56,0.71,0,0.29,-0.25,8.67,,2.81,,,,,100,0,0,0,512237744,23/02/2022 14:14
7932,"מגדל גמל להשקעה אג""ח ממשלתי ישראלי",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202107,10/11/2016,כלל האוכלוסיה,"אג""ח","אג""ח ממשלתי",0.27,0.41,-0.42,-0.56,10.07,0.71,0,0.78,0.53,9.44,,3.05,,,,,100,0,0,0,512237744,23/02/2022 14:14
7932,"מגדל גמל להשקעה אג""ח ממשלתי ישראלי",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202108,10/11/2016,כלל האוכלוסיה,"אג""ח","אג""ח ממשלתי",0.16,0.04,-0.33,-0.21,9.92,0.71,0,0.69,1.22,9.94,,3.21,,,,,99.9,0,-0.03,0,512237744,23/02/2022 14:14
7932,"מגדל גמל להשקעה אג""ח ממשלתי ישראלי",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202109,10/11/2016,כלל האוכלוסיה,"אג""ח","אג""ח ממשלתי",0.11,0.28,-0.33,-0.5,9.36,0.71,0,-0.57,0.64,9.43,,3.05,,,,,99.9,0,-0.02,0,512237744,23/02/2022 14:14
7932,"מגדל גמל להשקעה אג""ח ממשלתי ישראלי",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202110,10/11/2016,כלל האוכלוסיה,"אג""ח","אג""ח ממשלתי",0.11,0.11,0.65,0.65,10.05,0.71,0,0.43,1.07,10.58,,3.41,,,,,100,0,-0.03,0,512237744,23/02/2022 14:14
7932,"מגדל גמל להשקעה אג""ח ממשלתי ישראלי",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202111,10/11/2016,כלל האוכלוסיה,"אג""ח","אג""ח ממשלתי",0.29,0.29,-0.71,-0.71,9.47,0.71,0,1.45,2.54,12.56,,4.02,,,,,100,0,-0.02,0,512237744,23/02/2022 14:14
7932,"מגדל גמל להשקעה אג""ח ממשלתי ישראלי",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202112,10/11/2016,כלל האוכלוסיה,"אג""ח","אג""ח ממשלתי",0.29,0.04,-0.07,0.18,9.61,0.71,0,-0.4,2.13,11.87,14.29,3.81,2.71,2.68,-0.72,0.9,100,0,-0.03,0,512237744,23/02/2022 14:14
7933,"מגדל גמל להשקעה חו""ל ",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202101,10/11/2016,כלל האוכלוסיה,"חו""ל","חו""ל",0.52,0.15,0.09,0.46,4.48,0.69,0,1.91,1.91,12.79,,4.09,,,,,97.5,1.55,4.34,4.36,512237744,23/02/2022 14:14
7933,"מגדל גמל להשקעה חו""ל ",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202102,10/11/2016,כלל האוכלוסיה,"חו""ל","חו""ל",0.07,0.07,-0.18,-0.18,4.34,0.69,0,0.79,2.72,13.25,,4.23,,,,,97.1,1.72,4.26,4.23,512237744,23/02/2022 14:14
7933,"מגדל גמל להשקעה חו""ל ",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202103,10/11/2016,כלל האוכלוסיה,"חו""ל","חו""ל",0.12,0,-0.17,-0.05,4.37,0.69,0,2.27,5.05,15.76,,5,,,,,97.2,1.74,4.26,4.28,512237744,23/02/2022 14:14
7933,"מגדל גמל להשקעה חו""ל ",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202104,10/11/2016,כלל האוכלוסיה,"חו""ל","חו""ל",0.14,0.02,0.14,0.26,4.62,0.69,0,-0.16,4.88,13.12,,4.19,,,,,96.8,1.85,4.52,4.47,512237744,23/02/2022 14:14
7933,"מגדל גמל להשקעה חו""ל ",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202105,10/11/2016,כלל האוכלוסיה,"חו""ל","חו""ל",0.06,0,-0.09,-0.03,4.62,0.69,0,0.53,5.43,14.79,,4.71,,,,,96.8,1.84,4.5,4.5,512237744,23/02/2022 14:14
7933,"מגדל גמל להשקעה חו""ל ",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202106,10/11/2016,כלל האוכלוסיה,"חו""ל","חו""ל",0.08,0.11,-0.06,-0.09,4.56,0.69,0,0.79,6.27,13.96,,4.45,,,,,97.1,1.81,4.42,4.44,512237744,23/02/2022 14:14
7933,"מגדל גמל להשקעה חו""ל ",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202107,10/11/2016,כלל האוכלוסיה,"חו""ל","חו""ל",0.06,0.01,-0.09,-0.04,4.53,0.69,0,0.31,6.6,11.8,,3.79,,,,,97,1.81,4.4,4.41,512237744,23/02/2022 14:14
7933,"מגדל גמל להשקעה חו""ל ",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202108,10/11/2016,כלל האוכלוסיה,"חו""ל","חו""ל",0.1,0,-0.03,0.07,4.58,0.69,0,-0.48,6.09,12.6,,4.03,,,,,96.8,1.81,4.41,4.41,512237744,23/02/2022 14:14
7933,"מגדל גמל להשקעה חו""ל ",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202109,10/11/2016,כלל האוכלוסיה,"חו""ל","חו""ל",0.11,0.01,-0.16,-0.06,4.46,0.69,0,-1.31,4.7,11.2,,3.6,,,,,96.9,1.79,4.39,4.37,512237744,23/02/2022 14:14
7933,"מגדל גמל להשקעה חו""ל ",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202110,10/11/2016,כלל האוכלוסיה,"חו""ל","חו""ל",0.15,0,-0.22,-0.07,4.38,0.69,0,-0.42,4.26,10.81,,3.48,,,,,96.9,1.74,4.25,4.23,512237744,23/02/2022 14:14
7933,"מגדל גמל להשקעה חו""ל ",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202111,10/11/2016,כלל האוכלוסיה,"חו""ל","חו""ל",0.21,0.05,0,0.16,4.49,0.69,0,-1.09,3.12,9.35,,3.02,,,,,97,1.74,4.29,4.22,512237744,23/02/2022 14:14
7933,"מגדל גמל להשקעה חו""ל ",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202112,10/11/2016,כלל האוכלוסיה,"חו""ל","חו""ל",0.15,0.04,-0.16,-0.05,4.44,0.69,0,0.09,3.21,10.75,15.05,3.46,2.84,4.61,0.36,0.61,96.8,1.74,4.29,4.24,512237744,23/02/2022 14:14
7934,מגדל גמל להשקעה מניות  ,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202101,10/11/2016,כלל האוכלוסיה,מניות,מניות ,3.45,0.81,1.66,4.3,73.42,0.63,0,1.46,1.46,23.7,,7.35,,,,,93,72.33,45.62,20.48,512237744,23/02/2022 14:14
7934,מגדל גמל להשקעה מניות  ,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202102,10/11/2016,כלל האוכלוסיה,מניות,מניות ,2.52,0.3,1.04,3.26,78.02,0.63,0,1.98,3.47,29.53,,9.01,,,,,92.9,76.39,48.65,20.91,512237744,23/02/2022 14:14
7934,מגדל גמל להשקעה מניות  ,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202103,10/11/2016,כלל האוכלוסיה,מניות,מניות ,1.96,0.25,1.35,3.06,83.36,0.63,0,2.94,6.51,37.04,,11.07,,,,,92.9,82.24,52.32,24.49,512237744,23/02/2022 14:14
7934,מגדל גמל להשקעה מניות  ,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202104,10/11/2016,כלל האוכלוסיה,מניות,מניות ,3.38,0.68,1.06,3.76,90.07,0.63,0,3.56,10.3,39.16,,11.64,,,,,92.5,88.19,55.85,25.65,512237744,23/02/2022 14:14
7934,מגדל גמל להשקעה מניות  ,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202105,10/11/2016,כלל האוכלוסיה,מניות,מניות ,3.2,0.31,1.46,4.35,95.85,0.63,0,1.57,12.03,39.79,,11.81,,,,,92.5,93.99,59.31,28.25,512237744,23/02/2022 14:14
7934,מגדל גמל להשקעה מניות  ,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202106,10/11/2016,כלל האוכלוסיה,מניות,מניות ,3.56,0.44,0.28,3.4,100,0.63,0,0.82,12.95,41.8,,12.35,,,,,92.8,98.36,62.33,28.12,512237744,23/02/2022 14:14
7934,מגדל גמל להשקעה מניות  ,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202107,10/11/2016,כלל האוכלוסיה,מניות,מניות ,3.21,1.01,-1.74,0.46,101.2,0.63,0,0.8,13.86,38.18,,11.38,,,,,92.6,99.05,62.4,29.31,512237744,23/02/2022 14:14
7934,מגדל גמל להשקעה מניות  ,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202108,10/11/2016,כלל האוכלוסיה,מניות,מניות ,3.64,0.46,0.38,3.56,106.98,0.63,0,2.19,16.35,38.17,,11.38,,,,,92.2,104.4,65.77,31.88,512237744,23/02/2022 14:14
7934,מגדל גמל להשקעה מניות  ,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202109,10/11/2016,כלל האוכלוסיה,מניות,מניות ,2.12,0.6,-0.21,1.31,106.68,0.63,0,-1.42,14.7,35.3,,10.6,,,,,92.4,105.97,66.37,30.78,512237744,23/02/2022 14:14
7934,מגדל גמל להשקעה מניות  ,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202110,10/11/2016,כלל האוכלוסיה,מניות,מניות ,4.39,0.92,-0.03,3.44,114.77,0.63,0,4.38,19.72,48.21,,14.01,,,,,92.2,113.45,72,32.33,512237744,23/02/2022 14:14
7934,מגדל גמל להשקעה מניות  ,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202111,10/11/2016,כלל האוכלוסיה,מניות,מניות ,6.63,0.5,2.83,8.96,122.62,0.63,0,-0.75,18.82,45.08,65.57,13.21,10.61,12.31,1.56,0.99,92.7,120.06,76.96,30.44,512237744,23/02/2022 14:14
7934,מגדל גמל להשקעה מניות  ,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202112,10/11/2016,כלל האוכלוסיה,מניות,מניות ,11.91,0.78,1.9,13.03,140.14,0.63,0,3.55,23.04,60.86,71.03,17.17,11.33,12.37,1.68,1.07,92.4,134.02,86.02,37.23,512237744,23/02/2022 14:14
7935,"מגדל גמל להשקעה אג""ח עד 10% מניות",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202101,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,1.29,0.98,-1.13,-0.82,43.49,0.66,0,0.43,0.43,10.22,,3.3,,,,,88.3,3.59,8.98,3.39,512237744,23/02/2022 14:14
7935,"מגדל גמל להשקעה אג""ח עד 10% מניות",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202102,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,1,0.59,-1.17,-0.76,42.56,0.66,0,-0.36,0.07,10.73,,3.46,,,,,87.9,3.5,9.1,3.31,512237744,23/02/2022 14:14
7935,"מגדל גמל להשקעה אג""ח עד 10% מניות",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202103,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,1.11,0.41,-0.17,0.53,43.37,0.66,0,0.7,0.77,11.48,,3.69,,,,,88.1,3.64,9.29,3.42,512237744,23/02/2022 14:14
7935,"מגדל גמל להשקעה אג""ח עד 10% מניות",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202104,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,0.65,0.17,-0.61,-0.13,43.46,0.66,0,0.55,1.32,11.79,,3.78,,,,,87.9,3.65,9.33,3.34,512237744,23/02/2022 14:14
7935,"מגדל גמל להשקעה אג""ח עד 10% מניות",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202105,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,1.07,0.43,-0.35,0.29,44.02,0.66,0,0.66,1.99,12.5,,4,,,,,87.9,3.7,9.46,3.61,512237744,23/02/2022 14:14
7935,"מגדל גמל להשקעה אג""ח עד 10% מניות",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202106,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,0.92,0.39,-1,-0.47,43.71,0.66,0,0.41,2.41,13,,4.16,,,,,87.6,3.62,9.22,3.3,512237744,23/02/2022 14:14
7935,"מגדל גמל להשקעה אג""ח עד 10% מניות",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202107,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,0.69,0.29,0.13,0.53,44.42,0.66,0,0.48,2.9,12.95,,4.14,,,,,87.4,3.62,9.36,3.52,512237744,23/02/2022 14:14
7935,"מגדל גמל להשקעה אג""ח עד 10% מניות",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202108,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,1.01,0.19,-0.77,0.05,44.86,0.66,0,0.92,3.85,13.33,,4.26,,,,,87.2,3.7,9.35,3.5,512237744,23/02/2022 14:14
7935,"מגדל גמל להשקעה אג""ח עד 10% מניות",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202109,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,0.67,0.05,-0.47,0.15,44.88,0.66,0,-0.23,3.61,13.11,,4.19,,,,,87.3,3.74,9.41,3.38,512237744,23/02/2022 14:14
7935,"מגדל גמל להשקעה אג""ח עד 10% מניות",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202110,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,1.18,0.32,0.41,1.27,46.47,0.66,0,0.76,4.4,15.05,,4.78,,,,,87.4,3.82,9.8,3.45,512237744,23/02/2022 14:14
7935,"מגדל גמל להשקעה אג""ח עד 10% מניות",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202111,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,1.63,0.57,-0.2,0.86,47.53,0.66,0,0.47,4.89,15.9,,5.04,,,,,87.4,3.83,10.17,3.68,512237744,23/02/2022 14:14
7935,"מגדל גמל להשקעה אג""ח עד 10% מניות",קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202112,10/11/2016,כלל האוכלוסיה,"אג""ח",משולב מניות,3.66,0.1,-0.55,3.01,50.65,0.66,0,0.29,5.19,17.09,21.25,5.4,3.93,3.94,-0.84,1,87.3,4.06,10.76,3.96,512237744,23/02/2022 14:14
7936,מגדל גמל להשקעה כללי,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202101,10/11/2016,כלל האוכלוסיה,כללי,כללי,10.65,2.39,-3.23,5.03,231.54,0.67,0,1.02,1.02,14.74,,4.69,,,,,83.6,93.97,93.17,51.29,512237744,23/02/2022 14:14
7936,מגדל גמל להשקעה כללי,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202102,10/11/2016,כלל האוכלוסיה,כללי,כללי,6.1,1.45,-2.49,2.16,234.8,0.67,0,0.54,1.57,16.64,,5.26,,,,,83.7,101.49,99.55,51.34,512237744,23/02/2022 14:14
7936,מגדל גמל להשקעה כללי,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202103,10/11/2016,כלל האוכלוסיה,כללי,כללי,6.11,2.11,-2.76,1.24,239.87,0.67,0,1.68,3.27,19.51,,6.12,,,,,83.6,106.86,104.63,55.8,512237744,23/02/2022 14:14
7936,מגדל גמל להשקעה כללי,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202104,10/11/2016,כלל האוכלוסיה,כללי,כללי,7.8,1.7,-0.85,5.25,249.01,0.67,0,1.67,5,20.32,,6.36,,,,,83.5,109.88,107.79,55.67,512237744,23/02/2022 14:14
7936,מגדל גמל להשקעה כללי,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202105,10/11/2016,כלל האוכלוסיה,כללי,כללי,7.35,2.11,-2.37,2.87,254.85,0.67,0,1.24,6.3,21.54,,6.72,,,,,83,115.2,112.53,58.54,512237744,23/02/2022 14:14
7936,מגדל גמל להשקעה כללי,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202106,10/11/2016,כלל האוכלוסיה,כללי,כללי,10.32,2.52,-2.44,5.36,261.49,0.67,0,0.55,6.88,22.25,,6.93,,,,,82.7,119.69,117.21,57.29,512237744,23/02/2022 14:14
7936,מגדל גמל להשקעה כללי,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202107,10/11/2016,כלל האוכלוסיה,כללי,כללי,7.83,2.1,-3.16,2.57,265.45,0.67,0,0.58,7.5,21.18,,6.61,,,,,82.1,121.66,119.57,57.62,512237744,23/02/2022 14:14
7936,מגדל גמל להשקעה כללי,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202108,10/11/2016,כלל האוכלוסיה,כללי,כללי,8.52,2.39,-2.15,3.98,273.23,0.67,0,1.47,9.08,21.99,,6.85,,,,,81.5,124.16,122.11,58.72,512237744,23/02/2022 14:14
7936,מגדל גמל להשקעה כללי,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202109,10/11/2016,כלל האוכלוסיה,כללי,כללי,5.96,1.04,-0.84,4.08,275.71,0.67,0,-0.53,8.51,21.12,,6.6,,,,,81.5,122.99,121.26,56.8,512237744,23/02/2022 14:14
7936,מגדל גמל להשקעה כללי,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202110,10/11/2016,כלל האוכלוסיה,כללי,כללי,9.41,1.53,0.5,8.38,289.76,0.67,0,2.09,10.77,25.97,,8,,,,,81.6,129,126.06,60.62,512237744,23/02/2022 14:14
7936,מגדל גמל להשקעה כללי,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202111,10/11/2016,כלל האוכלוסיה,כללי,כללי,15.47,2.78,1.33,14.02,303.71,0.67,0,0.06,10.84,25.71,34.4,7.93,6.09,6.15,0.24,1.08,81.8,135.18,133.51,58.65,512237744,23/02/2022 14:14
7936,מגדל גמל להשקעה כללי,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202112,10/11/2016,כלל האוכלוסיה,כללי,כללי,25.74,2.18,2.33,25.89,334.9,0.67,0,1.73,12.76,31.09,36.32,9.44,6.39,6.18,0.48,1.16,81.6,148.18,145.92,67.93,512237744,23/02/2022 14:14
7937,מגדל גמל להשקעה הלכתי הלכה יהודית,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202101,10/11/2016,כלל האוכלוסיה,הלכתי,הלכה יהודית,0.53,0.12,-0.62,-0.21,22.39,0.72,0,1.22,1.22,10.78,,3.47,,,,,99.5,8.95,8.04,5.15,512237744,23/02/2022 14:14
7937,מגדל גמל להשקעה הלכתי הלכה יהודית,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202102,10/11/2016,כלל האוכלוסיה,הלכתי,הלכה יהודית,0.64,0.14,-0.52,-0.02,22.33,0.72,0,-0.06,1.16,12.06,,3.87,,,,,99.5,9.43,8.1,5.04,512237744,23/02/2022 14:14
7937,מגדל גמל להשקעה הלכתי הלכה יהודית,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202103,10/11/2016,כלל האוכלוסיה,הלכתי,הלכה יהודית,0.34,0.19,-0.06,0.09,22.87,0.72,0,2.07,3.25,15.31,,4.86,,,,,99.7,10.13,8.81,5.2,512237744,23/02/2022 14:14
7937,מגדל גמל להשקעה הלכתי הלכה יהודית,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202104,10/11/2016,כלל האוכלוסיה,הלכתי,הלכה יהודית,0.79,0.09,-0.48,0.22,23.42,0.72,0,1.51,4.81,15.85,,5.03,,,,,99.5,10.31,8.82,5.26,512237744,23/02/2022 14:14
7937,מגדל גמל להשקעה הלכתי הלכה יהודית,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202105,10/11/2016,כלל האוכלוסיה,הלכתי,הלכה יהודית,0.87,0.36,-0.23,0.28,23.97,0.72,0,1.19,6.06,16.99,,5.37,,,,,99.5,10.9,9.29,5.49,512237744,23/02/2022 14:14
7937,מגדל גמל להשקעה הלכתי הלכה יהודית,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202106,10/11/2016,כלל האוכלוסיה,הלכתי,הלכה יהודית,0.9,0.24,-0.14,0.52,24.59,0.72,0,0.44,6.53,17.43,,5.5,,,,,99.7,11.24,9.66,5.3,512237744,23/02/2022 14:14
7937,מגדל גמל להשקעה הלכתי הלכה יהודית,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202107,10/11/2016,כלל האוכלוסיה,הלכתי,הלכה יהודית,0.99,0.28,-0.14,0.57,25.27,0.72,0,0.51,7.07,16.23,,5.14,,,,,99.7,11.56,9.67,5.36,512237744,23/02/2022 14:14
7937,מגדל גמל להשקעה הלכתי הלכה יהודית,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202108,10/11/2016,כלל האוכלוסיה,הלכתי,הלכה יהודית,1.3,0.23,-0.05,1.02,26.61,0.72,0,1.31,8.47,16.79,,5.31,,,,,99.7,12.42,10.42,5.55,512237744,23/02/2022 14:14
7937,מגדל גמל להשקעה הלכתי הלכה יהודית,קופת גמל להשקעה,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202109,10/11/2016,כלל האוכלוסיה,הלכתי,הלכה יהודית,0.46,0.18,-0.06,0.22,26.64,0.72,0,-0.66,7.76,15.99,,5.07,,,,,99.7,12.48,10.49,5.47,512237744,23/02/2022 14:14
